H	Ext	Back	LR	SR	Back_sp	LR_sp	SR_sp	
7177.5	-0.00049294601	2.2861712E-7	-2156.2078	1.217484	7.0847851E-8	-6957.8118	1.0673977	
7181.25	-0.00039666107	1.1360992E-7	-3491.43	1.10809	5.6093518E-8	-7071.4244	1.0533681	
7185	-0.00028269613	3.2352743E-8	-8737.9339	1.0307844	5.0221631E-8	-5628.9716	1.047787	
7188.75	-0.0002495685	1.1954859E-8	-20875.905	1.0113766	4.6923944E-8	-5318.5747	1.0446542	
7192.5	-0.00027627625	-6.2726887E-9	44044.311	0.99403008	5.1130939E-8	-5403.3087	1.0486629	
7196.25	-0.00017958125	-2.5563544E-8	7024.8965	0.97566778	6.4551869E-8	-2781.9683	1.0614426	
7200	-6.3718097E-5	-7.0341812E-8	905.83531	0.93303942	7.5434199E-8	-844.68448	1.0718082	
7203.75	-6.5364311E-6	1.0956211E-10	-59659.592	1.0001043	7.9926417E-8	-81.780609	1.0760922	
7207.5	-7.1958319E-6	1.6153903E-7	-44.545469	1.153805	8.3625418E-8	-86.048383	1.0796217	
7211.25	4.1125771E-5	1.7852636E-7	230.36246	1.1699956	8.7435217E-8	470.35705	1.0832572	
7215	7.2091532E-5	8.6693665E-8	831.56632	1.082559	8.9746263E-8	803.28172	1.085466	
7218.75	8.3239542E-5	7.5718726E-8	1099.3257	1.0721142	8.8697596E-8	938.46446	1.0844753	
7222.5	0.00015617322	5.7470817E-8	2717.4351	1.0547401	8.3896626E-8	1861.4958	1.0799102	
7226.25	0.00023387942	-2.8231289E-9	-82844.045	0.99731077	8.0430261E-8	2907.8535	1.0766156	
7230	0.00030188763	5.9677225E-8	5058.6741	1.0568519	8.6933313E-8	3472.6346	1.0828176	
7233.75	0.00047749264	2.5606029E-7	1864.7664	1.2439594	9.7136728E-8	4915.6755	1.0925463	
7237.5	0.00056694951	3.0094117E-7	1883.9214	1.2867446	1.08108E-7	5244.2884	1.1030081	
7241.25	0.00053836528	2.211856E-7	2433.9979	1.2107699	1.1635506E-7	4626.9176	1.1108758	
7245	0.0005062585	1.4327274E-7	3533.5298	1.1365378	1.1837879E-7	4276.5979	1.1128141	
7248.75	0.00054086301	2.3509003E-8	23006.633	1.0224058	1.1330957E-7	4773.3216	1.1079925	
7252.5	0.00061010403	-6.2435613E-10	-977173.12	0.99940489	1.0277151E-7	5936.5095	1.0979574	
7256.25	0.00058846869	5.2428224E-8	11224.273	1.0499766	9.3571445E-8	6288.9773	1.089196	
7260	0.00047590124	1.0218879E-7	4657.0788	1.0974187	9.5827778E-8	4966.2139	1.0913547	
7263.75	0.00045112782	4.9678244E-8	9080.9937	1.0473634	1.0647059E-7	4237.1121	1.1015094	
7267.5	0.00048161041	4.8070146E-8	10018.909	1.0458342	1.1748878E-7	4099.2035	1.1120239	
7271.25	0.00043593804	7.7705241E-8	5610.1497	1.0740973	1.2710051E-7	3429.8684	1.1211992	
7275	0.00038281855	1.2561799E-7	3047.4818	1.119796	1.3240575E-7	2891.2532	1.1262692	
7278.75	0.00029015284	1.8092005E-7	1603.7628	1.1725502	1.3348412E-7	2173.6881	1.1273088	
7282.5	0.00019821601	1.9941433E-7	993.99082	1.190206	1.2857644E-7	1541.6201	1.1226392	
7286.25	0.00022068191	1.3849642E-7	1593.4123	1.1321131	1.2773628E-7	1727.6369	1.1218488	
7290	0.00040006831	1.7054343E-7	2345.8442	1.1626979	1.373847E-7	2912.0295	1.1310646	
7293.75	0.00056991205	9.2195568E-8	6181.5558	1.0879625	1.5477404E-7	3682.22	1.1476678	
7297.5	0.00063132561	6.1674806E-8	10236.362	1.0588487	1.7674727E-7	3571.9114	1.1686481	
7301.25	0.00054681464	1.4121549E-7	3872.2002	1.1347576	1.9933932E-7	2743.1349	1.1902233	
7305	0.00041382284	2.6182293E-7	1580.5447	1.2498741	2.0809485E-7	1988.626	1.198598	
7308.75	0.00031498958	3.7707437E-7	835.35135	1.3599019	2.0931219E-7	1504.8793	1.1997798	
7312.5	0.00021957595	3.3666466E-7	652.20967	1.3213655	2.111798E-7	1039.7583	1.2015831	
7316.25	0.00019163457	1.7150122E-7	1117.3948	1.1637248	2.092244E-7	915.9284	1.1997375	
7320	0.00016485993	1.4508597E-7	1136.2913	1.1385222	2.0606634E-7	800.03327	1.1967438	
7323.75	9.9132061E-5	1.6895991E-7	586.71942	1.1613338	2.0533015E-7	482.7935	1.1960625	
7327.5	-4.5238235E-6	1.147122E-7	-39.436289	1.109547	2.0175787E-7	-22.422043	1.1926731	
7331.25	-8.7375492E-5	1.6898608E-7	-517.05735	1.1613957	1.9855951E-7	-440.04688	1.1896407	
7335	-6.5907292E-5	2.2663284E-7	-290.81087	1.2164788	1.9772528E-7	-333.32759	1.1888664	
7338.75	-4.0823661E-6	2.826299E-7	-14.444212	1.2699999	1.9177485E-7	-21.287287	1.183205	
7342.5	3.5212511E-5	2.579812E-7	136.49255	1.2464836	1.7619337E-7	199.85152	1.1683409	
7346.25	7.4474754E-5	2.6338406E-7	282.76106	1.2516782	1.6804077E-7	443.19455	1.1605723	
7350	-7.4666585E-6	2.1797222E-7	-34.255093	1.2083123	1.6322106E-7	-45.745682	1.1559875	
7353.75	-0.00016132298	9.1602799E-8	-1761.1141	1.0875552	1.5686538E-7	-1028.4167	1.149934	
7357.5	-0.00026351446	-1.7909365E-8	14713.781	0.98287959	1.4895246E-7	-1769.1178	1.1423907	
7361.25	-0.00031061896	7.6100991E-8	-4081.6678	1.0727591	1.4727066E-7	-2109.1707	1.1408034	
7365	-0.00024500251	1.3772089E-7	-1778.9785	1.1316926	1.5075338E-7	-1625.1875	1.1441546	
7368.75	-0.0001020493	1.2318544E-7	-828.42018	1.1178114	1.4815086E-7	-688.82021	1.1416877	
7372.5	-1.4248267E-5	2.1583404E-7	-66.014921	1.2064505	1.36641E-7	-104.2752	1.1307004	
7376.25	-8.5122625E-6	1.75545E-7	-48.490487	1.1679401	1.3089501E-7	-65.031222	1.1252244	
7380	-5.6197911E-5	7.9859384E-8	-703.7108	1.0764123	1.336394E-7	-420.51904	1.127871	
7383.75	-0.00017202741	1.0157647E-7	-1693.5754	1.0972084	1.3367844E-7	-1286.8748	1.1279298	
7387.5	-0.00019875801	9.2889748E-8	-2139.7195	1.0889105	1.2655872E-7	-1570.4805	1.1211371	
7391.25	-0.00017736749	6.4180781E-8	-2763.5609	1.0614422	1.2261347E-7	-1446.558	1.1173815	
7395	-0.00014016315	1.6842771E-7	-832.1858	1.1612697	1.2857246E-7	-1090.1491	1.1231082	
7398.75	-9.4745939E-5	3.2216335E-7	-294.09285	1.3085278	1.3511E-7	-701.25037	1.1293915	
7402.5	-2.71853E-5	2.4254205E-7	-112.0849	1.2323196	1.4252606E-7	-190.73915	1.136519	
7406.25	1.0299994E-5	9.8851463E-8	104.19667	1.094703	1.4512282E-7	70.97432	1.1390325	
7410	8.10252E-6	3.8880069E-8	208.39778	1.0372555	1.3675552E-7	59.248214	1.1310414	
7413.75	-0.00011635705	8.0822724E-8	-1439.6576	1.0774608	1.2737196E-7	-913.52165	1.1220737	
7417.5	-0.00020415645	4.6664357E-8	-4374.9975	1.0447321	1.2439206E-7	-1641.2338	1.1192413	
7421.25	-0.0001929375	6.6056471E-8	-2920.7963	1.0633339	1.1955018E-7	-1613.8621	1.1146228	
7425	-0.00019484221	2.0131673E-7	-967.83914	1.1930584	1.1583378E-7	-1682.0846	1.1110821	
7428.75	-0.00012777086	2.8590004E-7	-446.90746	1.2742282	1.1916744E-7	-1072.1961	1.1143024	
7432.5	-6.9202062E-5	1.8376771E-7	-376.57356	1.176302	1.2273669E-7	-563.82537	1.1177504	
7436.25	-8.7537216E-5	3.3881125E-8	-2583.6573	1.0325115	1.195084E-7	-732.47752	1.1146773	
7440	-6.1321267E-5	-7.6247675E-9	8042.3786	0.99268191	1.0723655E-7	-571.8318	1.1029234	
7443.75	-4.7642568E-5	1.4975775E-7	-318.13091	1.1437651	9.9958641E-8	-476.62281	1.0959588	
7447.5	-6.8614634E-5	1.6163352E-7	-424.50746	1.1551993	9.7360167E-8	-704.75058	1.0934845	
7451.25	-4.8162145E-5	4.9538411E-8	-972.2182	1.0475768	9.6654831E-8	-498.29009	1.0928275	
7455	5.4030292E-5	2.9605199E-8	1825.0272	1.0284391	1.0313665E-7	523.87092	1.0990744	
7458.75	0.00011385698	2.892022E-8	3936.9332	1.0277873	1.100971E-7	1034.1506	1.1057842	
7462.5	0.00014850595	9.9810095E-8	1487.8851	1.0959216	1.0804827E-7	1374.4408	1.1038388	
7466.25	7.6162396E-5	2.2075535E-7	345.00816	1.2122026	1.044622E-7	729.09046	1.100415	
7470	-2.7754884E-5	1.3805459E-7	-201.04281	1.132736	1.0542763E-7	-263.26005	1.101366	
7473.75	-0.00014088821	6.4970666E-8	-2168.4895	1.0624819	1.029984E-7	-1367.8679	1.0990529	
7477.5	-0.00013539716	1.4252301E-7	-950.00208	1.1370948	8.9091953E-8	-1519.7462	1.0856987	
7481.25	-1.7000247E-5	1.122659E-7	-151.42842	1.1080149	8.0380953E-8	-211.49597	1.0773373	
7485	8.8216777E-5	6.5408375E-8	1348.7077	1.0629462	9.1301352E-8	966.21545	1.0878645	
7488.75	0.00013798339	2.6971704E-8	5115.8572	1.0259624	1.0102398E-7	1365.8478	1.0972437	
7492.5	0.00012164345	5.1175096E-8	2377.0048	1.0492716	9.9366741E-8	1224.1868	1.0956707	
7496.25	5.1365428E-5	2.4342683E-7	211.00972	1.2344271	9.4468654E-8	543.72986	1.0909761	
7500	2.6875685E-5	1.6410324E-7	163.77303	1.1580732	1.0161505E-7	264.48528	1.0978812	
7503.75	3.6512843E-5	3.2665179E-8	1117.791	1.0314723	1.0674694E-7	342.05048	1.1028486	
7507.5	9.867358E-5	6.645505E-8	1484.8169	1.0640432	9.8616107E-8	1000.5828	1.095037	
7511.25	0.00011708841	9.6642731E-8	1211.5595	1.0931572	9.550651E-8	1225.9731	1.092062	
7515	4.8169811E-5	6.3188206E-8	762.32281	1.0609236	9.6998328E-8	496.60455	1.093522	
7518.75	4.1620899E-5	1.2441919E-7	334.52155	1.1199884	9.8076774E-8	424.3706	1.0945841	
7522.5	7.4443072E-5	9.238999E-8	805.74825	1.0891208	1.0785469E-7	690.2164	1.1040383	
7526.25	1.4283942E-5	1.4873999E-8	960.32965	1.0143511	1.1898922E-7	120.044	1.1148059	
7530	-7.9698759E-5	8.2308739E-9	-9682.9036	1.0079434	1.2690844E-7	-628.00203	1.1224756	
7533.75	-9.1237388E-5	2.3198771E-7	-393.28544	1.2239371	1.33617E-7	-682.8277	1.1289801	
7537.5	-9.6843065E-5	3.1487036E-7	-307.56488	1.3040149	1.3511185E-7	-716.76219	1.1304537	
7541.25	-9.1733063E-5	9.3728824E-8	-978.70707	1.0905186	1.3495549E-7	-679.7283	1.1303333	
7545	-7.8072935E-5	5.84735E-8	-1335.1849	1.056484	1.2886013E-7	-605.87347	1.1244758	
7548.75	-4.8742773E-5	1.4299533E-7	-340.86968	1.1381623	1.1795609E-7	-413.22811	1.1139693	
7552.5	6.2700053E-5	1.5401953E-7	407.09157	1.1488484	1.1965604E-7	524.00242	1.1156387	
7556.25	0.00012173952	5.457552E-8	2230.6616	1.0527554	1.2342822E-7	986.3183	1.1193118	
7560	6.590774E-5	1.1116075E-7	592.90478	1.1074783	1.2450076E-7	529.3762	1.1203764	
7563.75	-3.772509E-5	2.9211858E-7	-129.14307	1.2825064	1.261369E-7	-299.08052	1.1219864	
7567.5	-0.00010710452	2.0171969E-7	-530.95716	1.1951268	1.2529477E-7	-854.82033	1.1211997	
7571.25	-0.00012627961	9.8782503E-8	-1278.3601	1.0955758	1.209976E-7	-1043.6539	1.1170697	
7575	-0.00012700009	1.538197E-7	-825.64253	1.1488603	1.2492342E-7	-1016.6235	1.1208957	
7578.75	-0.00015991	1.1334042E-7	-1410.8824	1.109711	1.2257427E-7	-1304.5968	1.1186492	
7582.5	-0.00019103085	1.8242695E-8	-10471.635	1.0176625	1.0676673E-7	-1789.2358	1.1033712	
7586.25	-0.00027919653	-2.6669592E-8	10468.721	0.97417275	9.568215E-8	-2917.9584	1.0926601	
7590	-0.00020999919	2.6859072E-8	-7818.5571	1.0260166	9.859853E-8	-2129.841	1.0955059	
7593.75	-5.3070284E-5	8.8477944E-8	-599.81371	1.0857219	1.0479668E-7	-506.4119	1.1015324	
7597.5	-7.9871596E-5	6.3558161E-8	-1256.6694	1.0615922	1.0386167E-7	-769.01897	1.100649	
7601.25	-0.00016559908	1.175044E-7	-1409.3011	1.1138951	1.0538383E-7	-1571.3899	1.1021468	
7605	-0.00017336369	2.2690369E-7	-764.04086	1.219983	1.0624835E-7	-1631.6836	1.1030077	
7608.75	-0.00016758248	2.0148903E-7	-831.72015	1.1953868	1.0556428E-7	-1587.4923	1.1023672	
7612.5	-0.00029296786	1.3910062E-7	-2106.1579	1.1349177	1.0378374E-7	-2822.8687	1.1006629	
7616.25	-0.00042371465	6.7051135E-8	-6319.2762	1.0650492	1.0292831E-7	-4116.5997	1.0998552	
7620	-0.00038254422	4.8864175E-8	-7828.7256	1.0474157	1.0842378E-7	-3528.2316	1.1052097	
7623.75	-0.00031320092	9.9574201E-8	-3145.4023	1.0966436	1.1009367E-7	-2844.8587	1.1068535	
7627.5	-0.00028861624	1.2407979E-7	-2326.0535	1.1204544	1.0715804E-7	-2693.3701	1.104027	
7631.25	-0.00021263677	1.1546281E-9	-184160.4	1.0011211	1.0548452E-7	-2015.8102	1.1024248	
7635	-0.00022004456	6.4658014E-8	-3403.2062	1.0627962	1.0264039E-7	-2143.8398	1.0996848	
7638.75	-0.00037367501	2.4443442E-7	-1528.7332	1.2374474	9.822592E-8	-3804.2404	1.0954182	
7642.5	-0.00047713672	1.4160169E-7	-3369.5695	1.1375838	8.5937839E-8	-5552.1144	1.0834994	
7646.25	-0.00041423594	7.0595881E-8	-5867.707	1.0686076	6.789715E-8	-6100.9328	1.0659849	
7650	-0.00032643183	1.2379942E-7	-2636.7799	1.1203386	5.2861499E-8	-6175.2284	1.0513838	
7653.75	-0.00030378383	9.1038287E-8	-3336.8799	1.0885123	4.0980825E-8	-7412.8284	1.0398438	
7657.5	-0.00023307117	-1.9799223E-8	11771.733	0.980746	3.4824544E-8	-6692.7271	1.0338656	
7661.25	-0.00010875478	3.2242734E-8	-3373.0011	1.0313616	3.9077495E-8	-2783.0539	1.0380095	
7665	1.4987821E-5	6.7245416E-8	222.88243	1.0654216	4.2860372E-8	349.68948	1.0416979	
7668.75	4.2279965E-5	-2.3459002E-8	-1802.2917	0.97717239	4.946163E-8	854.80331	1.0481304	
7672.5	-3.9522242E-5	-3.6596935E-8	1079.9331	0.96438049	5.8307937E-8	-677.81925	1.0567507	
7676.25	-0.00018122214	1.4134714E-9	-128210.69	1.001376	6.1681535E-8	-2938.0291	1.0600469	
7680	-0.00017935972	2.0606395E-8	-8704.0805	1.0200645	5.6102479E-8	-3197.0017	1.0546272	
7683.75	-1.5196597E-5	2.0444587E-8	-743.30666	1.0199112	4.7728035E-8	-318.39981	1.0464828	
7687.5	3.3976059E-5	4.7695018E-8	712.36076	1.0464605	3.7073948E-8	916.44028	1.0361143	
7691.25	2.4345609E-5	4.5001712E-8	540.99295	1.0438461	3.6035225E-8	675.60584	1.0351099	
7695	0.00011649859	-2.964747E-8	-3929.4614	0.9711078	4.6454104E-8	2507.8213	1.0452707	
7698.75	0.00019134925	3.5151906E-8	5443.4959	1.0342636	4.9350176E-8	3877.3773	1.0481031	
7702.5	0.00019789194	1.7961431E-7	1101.7605	1.1751119	5.3732806E-8	3682.8886	1.0523859	
7706.25	0.00019900999	2.0987586E-7	948.22716	1.2046576	6.3153525E-8	3151.2096	1.0615833	
7710	0.00023029393	1.6189667E-7	1422.4747	1.1579043	6.605072E-8	3486.6225	1.0644219	
7713.75	0.00017629539	1.2390307E-7	1422.8492	1.1208727	6.5263453E-8	2701.2881	1.0636673	
7717.5	0.00013689536	5.5202657E-8	2479.869	1.0538637	6.5229416E-8	2098.6752	1.0636473	
7721.25	0.00020221233	8.1090637E-8	2493.6583	1.0791402	6.0095844E-8	3364.8306	1.0586504	
7725	0.00020049134	-7.6139907E-9	-26331.965	0.9925676	5.2836644E-8	3794.551	1.0515765	
7728.75	8.2729997E-5	-1.4776464E-7	-559.87681	0.85572973	4.9800532E-8	1661.2272	1.0486228	
7732.5	-2.5597093E-5	-1.2466311E-7	205.33013	0.87825982	4.8400948E-8	-528.8552	1.0472661	
7736.25	-5.8700409E-5	6.5957275E-8	-889.97626	1.0644241	4.5365611E-8	-1293.9407	1.0443111	
7740	-8.7978176E-5	1.7890357E-7	-491.76311	1.1747809	4.1473009E-8	-2121.3357	1.0405173	
7743.75	-9.3769794E-5	1.5018544E-7	-624.36007	1.1467547	3.7230627E-8	-2518.6198	1.0363802	
7747.5	-5.3075793E-5	2.6600412E-8	-1995.2997	1.0259981	2.6231476E-8	-2023.3628	1.0256375	
7751.25	-0.00014959602	-1.7911024E-8	8352.1754	0.98249094	1.4928469E-8	-10020.855	1.0145934	
7755	-0.00025927408	6.7933049E-8	-3816.6119	1.0664221	1.1063844E-8	-23434.357	1.0108178	
7758.75	-0.00013482865	-1.0366432E-8	13006.274	0.98986206	1.0202626E-8	-13215.093	1.0099777	
7762.5	6.5299869E-5	-6.8767323E-8	-949.57702	0.9327347	8.8932211E-9	7342.6567	1.008699	
7766.25	0.00017803289	2.6091041E-8	6823.5259	1.0255264	1.1470889E-8	15520.409	1.0112226	
7770	0.0002408487	-1.2128754E-8	-19857.662	0.98813132	1.847513E-8	13036.374	1.018079	
7773.75	0.00024958382	-4.5276684E-9	-55124.14	0.99556851	2.2414204E-8	11135.074	1.0219381	
7777.5	0.00030809723	1.3457631E-7	2289.3869	1.1317443	3.0304612E-8	10166.678	1.0296669	
7781.25	0.00033621917	1.174358E-7	2863.0041	1.1149879	3.9973506E-8	8411.0504	1.0391403	
7785	0.00020207305	1.1525504E-8	17532.687	1.0112875	4.7166122E-8	4284.2838	1.0461923	
7788.75	1.2975E-5	-2.0249983E-8	-640.74125	0.98016407	5.0011168E-8	259.44204	1.0489886	
7792.5	-5.48184E-5	-6.328858E-11	0	0.99993799	5.8635801E-8	-934.89642	1.0574485	
7796.25	-4.1734154E-6	-5.6965912E-9	732.61627	0.99441762	7.3294827E-8	-56.940108	1.0718253	
7800	7.5592784E-5	9.3976154E-9	8043.8261	1.0092111	8.3568671E-8	904.55889	1.0819098	
7803.75	4.8243379E-5	1.4630734E-7	329.73997	1.1434321	8.6919967E-8	555.03218	1.0852118	
7807.5	-1.4434101E-5	1.0020429E-7	-144.04673	1.098255	8.842288E-8	-163.23944	1.0867027	
7811.25	0.00011381319	5.3561462E-9	21249.083	1.005253	9.0781357E-8	1253.7067	1.0890334	
7815	0.00022433918	9.4879078E-8	2364.4747	1.093071	8.4725466E-8	2647.8365	1.0831109	
7818.75	0.00011436857	2.0957802E-7	545.70881	1.2056258	7.9473814E-8	1439.0724	1.0779751	
7822.5	3.0965184E-5	1.8667732E-7	165.87545	1.183194	8.3035925E-8	372.9131	1.0814865	
7826.25	-2.2400238E-5	1.3735571E-7	-163.08196	1.13482	8.1411628E-8	-275.1479	1.0799087	
7830	-5.6539573E-5	1.837624E-7	-307.67759	1.1804064	7.4245191E-8	-761.52505	1.0728893	
7833.75	-2.3360758E-6	1.7952395E-7	-13.012614	1.176281	7.5151393E-8	-31.08493	1.0737938	
7837.5	4.0825639E-6	8.8829349E-8	45.959628	1.0872423	8.0890587E-8	50.470197	1.0794454	
7841.25	-6.0934778E-5	-3.9168666E-8	1555.7021	0.96152334	7.7930741E-8	-781.90939	1.0765539	
7845	-0.00016542151	-2.797449E-8	5913.2986	0.97251419	7.4881605E-8	-2209.1075	1.0735735	
7848.75	-0.00026563683	-2.6140245E-8	10161.987	0.9743112	7.2878579E-8	-3644.9233	1.0716199	
7852.5	-0.00032542365	-5.239824E-8	6210.5836	0.94849628	6.336883E-8	-5135.3899	1.062287	
7856.25	-0.00034146462	1.6034118E-8	-21296.127	1.0157636	5.0726836E-8	-6731.4392	1.0498709	
7860	-0.00024618326	4.3209994E-8	-5697.3685	1.0424895	4.5336121E-8	-5430.1792	1.0445802	
7863.75	-0.00024412905	1.9346023E-8	-12619.082	1.0190273	4.1751374E-8	-5847.2098	1.0410635	
7867.5	-0.00031790268	6.8783211E-8	-4621.8063	1.0676637	3.3656155E-8	-9445.6029	1.0331084	
7871.25	-0.00025715642	1.7273355E-7	-1488.7462	1.1699565	2.8567057E-8	-9001.8522	1.0281078	
7875	-0.00010705941	1.027321E-7	-1042.1223	1.1011009	2.9202474E-8	-3666.1076	1.0287388	
7878.75	-1.276935E-5	-9.1107105E-9	1401.5757	0.99103213	3.1426197E-8	-406.3282	1.0309335	
7882.5	4.3554033E-5	2.0045804E-8	2172.7256	1.0197355	3.3059209E-8	1317.4554	1.0325475	
7886.25	0.00010773133	1.0924839E-7	986.11365	1.1075792	4.156566E-8	2591.835	1.0409306	
7890	0.00014642872	9.0999139E-8	1609.122	1.0896269	5.5207789E-8	2652.3199	1.0543753	
7893.75	0.00015691607	-1.4460431E-9	-108514.11	0.99857547	6.5510115E-8	2395.2953	1.0645354	
7897.5	7.8237971E-5	5.9368604E-8	1317.8341	1.0584971	6.6602696E-8	1174.6968	1.065625	
7901.25	-5.2260566E-6	3.0893945E-9	-1691.6119	1.0030447	6.5758159E-8	-79.473889	1.0648061	
7905	-0.00015146782	-4.8078022E-8	3150.4586	0.95260843	6.6030205E-8	-2293.9171	1.0650874	
7908.75	-0.00034920112	4.7980134E-8	-7278.0355	1.0473047	6.5521525E-8	-5329.5633	1.0645992	
7912.5	-0.00039619809	1.0508416E-7	-3770.293	1.103626	6.2638675E-8	-6325.1352	1.0617695	
7916.25	-0.00039586526	1.0561066E-7	-3748.3457	1.1041665	5.5307041E-8	-7157.5925	1.0545507	
7920	-0.00046806045	5.4237212E-8	-8629.8768	1.0535065	4.8571724E-8	-9636.4801	1.0479173	
7923.75	-0.00040652488	4.8269924E-8	-8421.9084	1.0476293	4.163088E-8	-9764.9842	1.0410784	
7927.5	-0.00029188222	6.3239056E-8	-4615.5373	1.0624126	4.4739176E-8	-6524.0856	1.0441545	
7931.25	-0.00033559633	8.778954E-8	-3822.7371	1.08666	4.8939042E-8	-6857.4356	1.0483094	
7935	-0.00038892438	8.9827993E-8	-4329.6568	1.0886904	4.1929021E-8	-9275.7802	1.041398	
7938.75	-0.0003252737	1.0263891E-7	-3169.1073	1.1013599	3.4601103E-8	-9400.6744	1.0341699	
7942.5	-0.00015170714	5.4793081E-8	-2768.7281	1.0541215	3.0902345E-8	-4909.2437	1.0305236	
7946.25	-1.5372013E-5	-1.4265095E-8	1077.5963	0.98590686	2.8561578E-8	-538.20599	1.0282173	
7950	4.8873499E-5	-2.389939E-8	-2044.9685	0.97638383	2.3169124E-8	2109.4237	1.0228946	
7953.75	0.00014860212	1.6979485E-8	8751.8622	1.0167817	2.1540288E-8	6898.7989	1.0212894	
7957.5	0.00017746025	3.4131297E-8	5199.3407	1.0337408	1.8165033E-8	9769.3325	1.0179572	
7961.25	0.00014589852	-1.8797038E-8	-7761.7825	0.98141419	1.2285415E-8	11875.75	1.0121474	
7965	0.00021048979	-8.3360856E-8	-2525.0435	0.91755884	1.1011488E-8	19115.472	1.01089	
7968.75	0.00034756444	-2.9941407E-8	-11608.153	0.97038279	1.3711911E-8	25347.63	1.0135634	
7972.5	0.00046183256	6.509153E-8	7095.1253	1.0644001	1.8205242E-8	25368.109	1.0180119	
7976.25	0.00049498314	3.1003748E-8	15965.268	1.0306808	2.1637279E-8	22876.405	1.0214119	
7980	0.0005649061	8.2473049E-8	6849.5843	1.0816309	2.5610872E-8	22057.278	1.0253494	
7983.75	0.00067532186	1.0425576E-8	64775.495	1.0103213	3.1119688E-8	21700.791	1.0308083	
7987.5	0.00076722915	-6.0870673E-8	-12604.249	0.93972579	3.8892231E-8	19727.054	1.0385111	
7991.25	0.00083018582	4.0925602E-8	20285.244	1.040533	4.8071378E-8	17269.857	1.0476103	
7995	0.00090708866	6.9905628E-8	12975.903	1.0692495	5.9268048E-8	15304.851	1.0587118	
7998.75	0.00098271104	1.050934E-7	9350.8348	1.1041288	6.9343837E-8	14171.57	1.0687073	
